#Starting log sesion 07:05:57:556
%Timestamp;streamData
1437411957568.81;950.5703;1214.188;;
1437411960931;915.168;1215.23;;
1437411960947.51;914.168;1215.23;;
1437411960964;914.168;1215.23;;
1437411960981.55;914.168;1215.23;;
1437411960998.23;914.168;1215.23;;
1437411961014.32;914.168;1215.23;;
1437411961031.55;914.168;1215.23;;
1437411961047.49;914.168;1215.23;;
1437411961064.2;914.168;1215.23;;
1437411961080.91;914.168;1215.23;;
1437411961098.34;914.168;1215.23;;
1437411961114.87;914.168;1215.23;;
1437411961130.89;914.168;1215.23;;
1437411961148.17;914.168;1215.23;;
1437411961164.89;914.168;1215.23;;
1437411961181.54;914.168;1215.23;;
1437411961198.26;914.168;1215.23;;
1437411961214.27;914.168;1215.23;;
1437411961231.56;914.168;1215.23;;
1437411961248.31;914.168;1215.23;;
1437411961264.67;914.168;1215.23;;
1437411961281.18;914.168;1215.23;;
1437411961297.49;914.168;1215.23;;
1437411961315.02;914.168;1215.23;;
1437411961331.69;914.168;1215.23;;
1437411961347.76;913.168;1214.23;;
1437411961365;911.082;1211.102;;
1437411961382.75;900.6602;1198.594;;
1437411961398.43;890.2344;1187.125;;
1437411961414.72;870.4258;1167.316;;
1437411961430.66;833.9375;1135;;
1437411961447.92;783.8945;1097.469;;
1437411961464.93;716.1328;1059.938;;
1437411961481.63;638.9844;1025.188;;
1437411961498.02;570.1758;1000.164;;
1437411961514.12;499.2852;981.3984;;
1437411961530.96;431.5234;958.4648;;
1437411961548.33;366.8867;943.8672;;
1437411961564.44;295.9922;932.4023;;
1437411961581.25;228.2305;928.2305;;
1437411961597.69;79.14844;941.7852;;
1437411961614.2;-15.07031;980.0078;;
1437411961631.76;-156.8516;1049.859;;
1437411961648.26;-346.5938;1136.387;;
1437411961664.42;-560.3125;1231.258;;
1437411961680.88;-798.0078;1245;;
1437411961697.39;-1014.852;1245;;
1437411961714.12;-1204.594;1245;;
1437411961731.28;-1335.949;1245;;
1437411961748.33;-1428.734;1245;;
1437411961764.25;-1428.734;1245;;
1437411961780.95;-1496.5;1245;;
1437411961797.71;-1549.668;1245;;
1437411961814.95;-1584.07;1245;;
1437411961830.88;-1609.094;1245;;
1437411961847.68;-1620.559;1245;;
1437411961864.42;-1625.773;1245;;
1437411961881.09;-1627.859;1245;;
1437411961897.71;-1629.246;1245;;
1437411961914.8;-1629.246;1245;;
1437411961930.86;-1629.246;1245;;
1437411961947.39;-1625.078;1245;;
1437411961964.38;-1617.781;1245;;
1437411961981.12;-1602.141;1245;;
1437411961997.81;-1568.781;1245;;
1437411962014.35;-1518.738;1245;;
1437411962030.87;-1458.273;1245;;
1437411962047.52;-1400.934;1245;;
1437411962064.05;-1350.895;1245;;
1437411962081.11;-1311.277;1245;;
1437411962097.7;-1272.703;1245;;
1437411962114.35;-1238.301;1245;;
1437411962130.64;-1172.621;1245;;
1437411962147.53;-1163.621;1245;;
1437411962164.08;-1125.047;1245;;
1437411962180.99;-1111.496;1245;;
1437411962197.98;-1100.375;1245;;
1437411962214.09;-1087.863;1245;;
1437411962230.72;-1077.438;1245;;
1437411962247.46;-1068.055;1245;;
1437411962264.33;-1057.633;1245;;
1437411962280.83;-1048.25;1245;;
1437411962297.42;-1039.91;1245;;
1437411962314.16;-1034.695;1245;;
1437411962330.87;-1029.484;1245;;
1437411962347.42;-1028.441;1245;;
1437411962364.19;-1028.441;1245;;
1437411962381.4;-1027.398;1245;;
1437411962397.55;-1027.398;1245;;
1437411962414.33;-1027.398;1245;;
1437411962430.92;-1025.313;1245;;
1437411962448.29;-1024.27;1245;;
1437411962464.36;-1023.227;1245;;
1437411962481.05;-1023.227;1245;;
1437411962497.73;-1022.184;1245;;
1437411962514.32;-1021.145;1245;;
1437411962530.81;-1020.102;1245;;
1437411962547.65;-1016.973;1245;;
1437411962564.18;-1015.93;1245;;
1437411962580.88;-1013.844;1245;;
1437411962597.71;-1009.676;1245;;
1437411962614.38;-1008.676;1245;;
1437411962631.08;-1004.504;1245;;
1437411962647.52;-1004.504;1245;;
1437411962664.48;-1003.809;1245;;
1437411962681.29;-1003.809;1245;;
1437411962697.78;-1002.766;1245;;
1437411962714.35;-1001.727;1245;;
1437411962731.65;919.3164;1222;;
1437411962747.87;920.3164;1222;;
1437411962764.6;920.3164;1222;;
1437411962780.86;920.3164;1222;;
1437411962797.58;920.3164;1222;;
1437411962814.7;920.3164;1222;;
1437411962831.31;920.3164;1222;;
1437411962847.94;920.3164;1222;;
1437411962864.75;920.3164;1222;;
1437411962880.95;920.3164;1222;;
1437411962898.04;920.3164;1222;;
1437411962914.48;920.3164;1222;;
1437411962931.5;920.3164;1222;;
1437411962948.08;920.3164;1222;;
1437411962964.75;920.3164;1222;;
1437411962981.42;920.3164;1222;;
1437411962998.22;920.3164;1222;;
1437411963014.69;920.3164;1222;;
1437411963031.5;920.3164;1222;;
1437411963048.1;920.3164;1222;;
1437411963065.06;920.3164;1222;;
1437411963081.49;920.3164;1222;;
1437411963097.73;920.3164;1222;;
1437411963114.88;917.5391;1221.309;;
1437411963131.65;913.3672;1215.051;;
1437411963148.37;900.8555;1194.203;;
1437411963164.44;875.8359;1154.586;;
1437411963181.59;843.5195;1100.375;;
1437411963198.38;811.1992;1046.164;;
1437411963214.99;782.0078;996.1211;;
1437411963231.68;756.9883;955.4609;;
1437411963248.04;747.9531;938.7813;;
1437411963264.3;747.9531;938.7813;;
1437411963281.17;747.9531;938.7813;;
1437411963297.75;750.0391;937.7383;;
1437411963314.16;752.125;936.6992;;
1437411963331.74;758.3789;936.6992;;
1437411963348.34;763.5898;936.6992;;
1437411963365.04;765.6758;936.6992;;
1437411963380.93;765.6758;936.6992;;
1437411963398.45;764.6328;936.6992;;
1437411963415.13;758.3789;936.6992;;
1437411963431.78;746.9102;932.5273;;
1437411963448.41;720.8477;922.1016;;
1437411963465.05;667.6797;904.3789;;
1437411963481.09;559.2578;868.9336;;
1437411963498.56;384.1133;814.7227;;
1437411963515.07;120.0039;750.7813;;
1437411963531.85;0;694.4844;;
1437411963547.99;0;646.5273;;
1437411963564.63;0;590.5273;;
1437411963581.26;0;564.4648;;
1437411963598.39;0;561.3359;;
1437411963614.12;0;560.293;;
1437411963631.1;0;560.293;;
1437411963647.5;0;560.293;;
1437411963664.31;0;560.293;;
1437411963680.75;0;560.293;;
1437411963697.45;0;560.293;;
1437411963714.18;0;560.293;;
1437411963731.61;0;560.293;;
1437411963748.39;0;560.293;;
1437411963764.94;0;560.293;;
1437411963781.78;0;560.293;;
1437411963798.67;0;560.293;;
1437411963815.17;0;560.293;;
1437411963831.92;0;560.293;;
1437411963848.39;0;560.293;;
1437411963865.1;0;560.293;;
1437411963881.89;0;560.293;;
1437411963898.42;0;560.293;;
1437411963915.25;0;560.293;;
