#Starting log sesion 04:16:57:931
%Timestamp;streamData
1436883417931.6;371.5547;424.1953;37;;
1436883417942.15;371.5547;424.1953;37;;
1436883417958.98;371.5547;424.1953;37;;
1436883417975.63;371.5547;424.1953;37;;
1436883417992.16;371.5547;424.1953;37;;
1436883418008.82;371.5547;424.1953;37;;
1436883418025.29;371.5547;424.1953;37;;
1436883418042.29;371.5547;424.1953;37;;
1436883418058.78;371.5547;424.1953;37;;
1436883418075.51;371.5547;424.1953;37;;
1436883418091.82;371.5547;424.1953;37;;
1436883418108.86;371.5547;424.1953;37;;
1436883418125.64;371.5547;424.1953;37;;
1436883418142.19;371.5547;424.1953;37;;
1436883418158.78;371.5547;424.1953;37;;
1436883418175.49;371.5547;424.1953;37;;
1436883418191.92;371.5547;424.1953;37;;
1436883418208.78;371.5547;424.1953;37;;
1436883418225.02;371.5547;424.1953;37;;
1436883418242.15;371.5547;424.1953;37;;
1436883418258.95;371.5547;424.1953;37;;
1436883418274.9;371.5547;424.1953;37;;
1436883418291.75;371.5547;424.1953;37;;
1436883418309.01;371.5547;424.1953;37;;
1436883418325.62;371.5547;424.1953;37;;
1436883418342.33;371.5547;424.1953;37;;
1436883418358.59;371.5547;424.1953;37;;
1436883418374.84;371.5547;424.1953;37;;
1436883418392.08;371.5547;424.1953;37;;
1436883418409.03;371.5547;424.1953;37;;
1436883418425.64;371.5547;424.1953;37;;
1436883418442.36;371.5547;424.1953;37;;
1436883418458.96;371.5547;424.1953;37;;
1436883418475.7;371.5547;424.1953;37;;
1436883418492.26;371.5547;424.1953;37;;
1436883418508.89;371.5547;424.1953;37;;
1436883418525.7;371.5547;424.1953;37;;
1436883418542.15;371.5547;424.1953;37;;
1436883418558.85;371.5547;424.1953;37;;
1436883418575.69;371.5547;424.1953;37;;
1436883418592.33;371.5547;424.1953;37;;
1436883418608.38;371.5547;424.1953;37;;
1436883418624.96;371.5547;424.1953;37;;
1436883418641.59;371.5547;424.1953;37;;
1436883418658.17;371.5547;424.1953;37;;
1436883418675.61;371.5547;424.1953;37;;
1436883418692.39;371.5547;424.1953;37;;
1436883418708.9;371.5547;424.1953;37;;
1436883418725.36;371.5547;424.1953;37;;
1436883418741.56;371.5547;424.1953;37;;
1436883418759.02;371.5547;424.1953;37;;
1436883418775.62;371.5547;424.1953;37;;
1436883418791.68;371.5547;424.1953;37;;
1436883418808.41;371.5547;424.1953;37;;
1436883418825.18;371.5547;424.1953;37;;
1436883418842.4;371.5547;424.1953;37;;
1436883418858.82;371.5547;424.1953;37;;
1436883418875.32;371.5547;424.1953;37;;
1436883418891.97;371.5547;424.1953;37;;
1436883418909;371.5547;424.1953;37;;
1436883418925.64;371.5547;424.1953;37;;
1436883418942.37;371.5547;424.1953;37;;
1436883418957.96;371.5547;424.1953;37;;
1436883418975.77;371.5547;424.1953;37;;
1436883418991.57;371.5547;424.1953;37;;
1436883419008.77;371.5547;424.1953;37;;
1436883419025.77;371.5547;424.1953;37;;
1436883419041.53;371.5547;424.1953;37;;
1436883419058.92;371.5547;424.1953;37;;
1436883419075.77;371.5547;424.1953;37;;
1436883419091.96;371.5547;424.1953;37;;
1436883419108.12;371.5547;424.1953;37;;
1436883419124.94;371.5547;424.1953;37;;
1436883419142.3;371.5547;424.1953;37;;
1436883419158.29;371.5547;424.1953;37;;
1436883419175.26;371.5547;424.1953;37;;
1436883419192.45;371.5547;424.1953;37;;
1436883419208.21;371.5547;424.1953;37;;
1436883419225.04;371.5547;424.1953;37;;
1436883419242.32;371.5547;424.1953;37;;
1436883419259.04;371.5547;424.1953;37;;
1436883419275.26;371.5547;424.1953;37;;
1436883419292.31;371.5547;424.1953;37;;
1436883419309.01;371.5547;424.1953;37;;
1436883419325.64;371.5547;424.1953;37;;
1436883419342.33;371.5547;424.1953;37;;
1436883419358.18;371.5547;424.1953;37;;
1436883419375.72;371.5547;424.1953;37;;
1436883419391.81;371.5547;424.1953;37;;
1436883419408.08;371.5547;424.1953;37;;
1436883419425.79;371.5547;424.1953;37;;
1436883419441.47;371.5547;424.1953;37;;
1436883419458.12;371.5547;424.1953;37;;
1436883419474.85;371.5547;424.1953;37;;
1436883419491.53;371.5547;424.1953;37;;
1436883419509.02;371.5547;424.1953;37;;
1436883419525.52;371.5547;424.1953;37;;
1436883419542.42;371.5547;424.1953;37;;
1436883419558.75;371.5547;424.1953;37;;
1436883419574.94;371.5547;424.1953;37;;
1436883419591.58;371.5547;424.1953;37;;
1436883419608.42;371.5547;424.1953;37;;
1436883419625.36;371.5547;424.1953;37;;
1436883419641.59;371.5547;424.1953;37;;
1436883419658.79;371.5547;424.1953;37;;
1436883419674.93;371.5547;424.1953;37;;
1436883419692.35;371.5547;424.1953;37;;
1436883419708.59;371.5547;424.1953;37;;
1436883419725.56;371.5547;424.1953;37;;
1436883419742.45;371.5547;424.1953;37;;
1436883419758.08;371.5547;424.1953;37;;
1436883419775.76;371.5547;424.1953;37;;
1436883419791.65;371.5547;424.1953;37;;
1436883419809.13;371.5547;424.1953;37;;
1436883419825.3;371.5547;424.1953;37;;
1436883419841.43;371.5547;424.1953;37;;
1436883419859.05;371.5547;424.1953;37;;
1436883419875.81;371.5547;424.1953;37;;
1436883419892.53;371.5547;424.1953;37;;
1436883419909.27;371.5547;424.1953;37;;
1436883419924.81;371.5547;424.1953;37;;
1436883419942.45;371.5547;424.1953;37;;
1436883419958.26;371.5547;424.1953;37;;
1436883419975.86;371.5547;424.1953;37;;
1436883419991.55;371.5547;424.1953;37;;
1436883420009.2;371.5547;424.1953;37;;
1436883420025;371.5547;424.1953;37;;
1436883420042.16;371.5547;424.1953;37;;
1436883420058.72;371.5547;424.1953;37;;
1436883420074.83;371.5547;424.1953;37;;
1436883420108.99;371.5547;424.1953;37;;
1436883420124.95;371.5547;424.1953;37;;
1436883420141.6;371.5547;424.1953;37;;
1436883420158.92;371.5547;424.1953;37;;
1436883420175.76;371.5547;424.1953;37;;
1436883420191.99;371.5547;424.1953;37;;
1436883420209.09;371.5547;424.1953;37;;
1436883420224.92;371.5547;424.1953;37;;
1436883420242.39;371.5547;424.1953;37;;
1436883420258.06;371.5547;424.1953;37;;
1436883420275.87;371.5547;424.1953;37;;
1436883420291.78;371.5547;424.1953;37;;
1436883420308.1;371.5547;424.1953;37;;
1436883420325.07;371.5547;424.1953;37;;
1436883420342.37;371.5547;424.1953;37;;
1436883420359.09;371.5547;424.1953;37;;
1436883420375.38;371.5547;424.1953;37;;
1436883420392.01;371.5547;424.1953;37;;
1436883420409.21;371.5547;424.1953;37;;
1436883420425.1;371.5547;424.1953;37;;
1436883420441.8;371.5547;424.1953;37;;
1436883420459.03;371.5547;424.1953;37;;
1436883420475.89;371.5547;424.1953;37;;
1436883420492.39;371.5547;424.1953;37;;
1436883420508.51;371.5547;424.1953;37;;
1436883420525.83;371.5547;424.1953;37;;
1436883420542.26;371.5547;424.1953;37;;
1436883420558.97;371.5547;424.1953;37;;
1436883420575.52;371.5547;424.1953;37;;
1436883420592.42;371.5547;424.1953;37;;
1436883420608.19;371.5547;424.1953;37;;
1436883420625.79;371.5547;423.1953;37;;
1436883420642.48;370.0703;420.2305;37;;
1436883420658.69;367.1055;417.2656;37;;
1436883420675.29;364.8828;413.5586;37;;
1436883420691.72;361.918;410.5938;37;;
1436883420709.09;360.4336;409.1133;37;;
1436883420725.69;360.4336;409.1133;37;;
1436883420742.73;360.4336;409.1133;38;typeC;ball;0;1;;
1436883420759.03;360.4336;409.1133;38;typeC;ball;0;1;;
1436883420775.86;360.4336;409.1133;38;typeC;ball;0;1;;
1436883420791.57;360.4336;409.1133;38;typeC;ball;0;1;;
1436883420808.33;360.4336;409.1133;38;typeC;ball;0;1;;
1436883420824.99;360.4336;409.1133;38;typeC;ball;0;1;;
1436883420842.48;360.4336;409.1133;38;typeC;ball;0;1;;
1436883420858.1;360.4336;409.1133;38;typeC;ball;0;1;;
1436883420875.69;360.4336;409.1133;38;typeC;ball;0;1;;
1436883420892.09;360.4336;409.1133;38;typeC;ball;0;1;;
1436883420908.08;360.4336;409.1133;38;typeC;ball;0;1;;
1436883420925.08;360.4336;409.1133;38;typeC;ball;0;1;;
1436883420941.88;360.4336;409.1133;38;typeC;ball;0;1;;
1436883420959.06;360.4336;409.1133;38;typeC;ball;0;1;;
1436883420975.19;360.4336;409.1133;38;typeC;ball;0;1;;
1436883420992.11;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421008.87;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421025.84;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421042.46;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421058.75;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421075.9;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421092.23;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421109.07;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421125.7;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421142.41;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421159;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421175.38;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421192.36;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421208.22;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421225.81;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421242.49;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421258.53;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421275.83;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421292.08;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421309.03;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421324.83;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421342.36;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421358.99;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421375.71;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421392.49;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421409.03;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421425.81;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421442.36;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421458.99;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421475.79;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421492.31;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421508.06;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421525.11;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421542.49;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421559.01;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421574.95;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421592.06;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421609.03;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421625.14;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421641.94;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421658.66;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421675.43;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421691.62;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421708.17;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421725.11;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421741.51;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421758.98;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421775.83;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421792.49;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421809.16;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421825.71;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421842.41;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421858.98;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421875.51;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421892.05;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421908.39;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421925.63;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421942.35;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421958.98;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421975.69;360.4336;409.1133;38;typeC;ball;0;1;;
1436883421992.35;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422008.19;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422025.26;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422042.49;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422058.98;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422075.69;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422092.4;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422109.2;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422125.92;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422142.53;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422159.01;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422175.75;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422192.42;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422209.1;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422225.89;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422242.41;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422259.04;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422275.58;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422292.43;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422308.51;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422325.79;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422342;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422358.45;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422375;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422391.72;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422408.5;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422425.15;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422441.91;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422458.13;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422475.89;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422492.12;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422509.08;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422525.91;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422542.55;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422559.2;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422575.75;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422592.41;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422608.76;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422625.88;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422642.39;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422659.18;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422675.76;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422692.55;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422709.22;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422725.43;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422742.55;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422758.22;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422775.48;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422792.43;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422809.04;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422825.76;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422842.41;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422859.19;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422875.78;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422892.54;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422909.25;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422925.9;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422942.23;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422958.26;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422975.19;360.4336;409.1133;38;typeC;ball;0;1;;
1436883422992.43;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423008.29;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423025.74;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423042.42;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423059.19;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423075.48;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423092.1;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423109.22;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423125.89;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423142.41;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423159.08;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423175.75;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423192.64;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423209.17;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423225.81;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423242.48;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423259.12;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423275.9;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423292.63;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423308.22;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423325.28;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423342.1;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423359.12;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423375.81;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423391.69;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423409.15;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423425.52;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423442.61;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423459.15;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423475.97;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423492.53;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423509.16;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423525.95;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423542.57;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423559.12;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423575.83;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423592.62;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423609.16;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423625.82;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423642.48;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423658.8;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423675.97;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423692.2;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423709.29;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423725.95;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423742.48;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423759.11;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423774.95;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423792.53;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423808.45;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423825.83;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423841.94;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423859.28;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423875.8;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423892.56;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423908.22;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423924.95;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423942.5;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423959.11;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423975.86;360.4336;409.1133;38;typeC;ball;0;1;;
1436883423992.51;360.4336;409.1133;38;typeC;ball;0;1;;
1436883424009.28;360.4336;409.1133;38;typeC;ball;0;1;;
1436883424025.95;360.4336;409.1133;38;typeC;ball;0;1;;
1436883424042.63;360.4336;409.1133;38;typeC;ball;0;1;;
1436883424058.42;360.4336;409.1133;38;typeC;ball;0;1;;
1436883424076.04;360.4336;409.1133;38;typeC;ball;0;1;;
1436883424092.48;360.4336;409.1133;38;typeC;ball;0;1;;
1436883424109.29;360.4336;409.1133;38;typeC;ball;0;1;;
1436883424125.97;360.4336;409.1133;38;typeC;ball;0;1;;
1436883424142.63;360.4336;409.1133;38;typeC;ball;0;1;;
1436883424158.37;360.4336;409.1133;38;typeC;ball;0;1;;
1436883424175.13;360.4336;409.1133;38;typeC;ball;0;1;;
1436883424192.64;360.4336;409.1133;38;typeC;ball;0;1;;
1436883424209.15;360.4336;409.1133;38;typeC;ball;0;1;;
1436883424225.88;360.4336;409.1133;38;typeC;ball;0;1;;
1436883424242.65;360.4336;409.1133;38;typeC;ball;0;1;;
1436883424259.16;360.4336;409.1133;38;typeC;ball;0;1;;
1436883424275.9;360.4336;409.1133;38;typeC;ball;0;1;;
1436883424292.25;360.4336;409.1133;38;typeC;ball;0;1;;
1436883424309.13;360.4336;409.1133;38;typeC;ball;0;1;;
1436883424325.18;360.4336;409.1133;38;typeC;ball;0;1;;
1436883424342.61;360.4336;409.1133;38;typeC;ball;0;1;;
1436883424359.27;360.4336;409.1133;38;typeC;ball;0;1;;
1436883424375.95;360.4336;409.1133;38;typeC;ball;0;1;;
1436883424392.7;360.4336;409.1133;38;typeC;ball;0;1;;
1436883424408.35;360.4336;409.1133;38;typeC;ball;0;1;;
1436883424425.21;360.4336;409.1133;38;typeC;ball;0;1;;
