#Starting log sesion 07:19:08:703
%Timestamp;streamData
1437412748703.32;1484.691;362.6758;37;;
1437412748713.56;1484.691;362.6758;37;;
1437412748729.95;1484.691;362.6758;37;;
1437412748746.69;1484.691;362.6758;37;;
1437412748763.49;1484.691;362.6758;37;;
1437412748780.16;1484.691;362.6758;37;;
1437412748796.32;1484.691;362.6758;37;;
1437412748813.7;1484.691;362.6758;37;;
1437412748830.41;1484.691;362.6758;37;;
1437412748846.72;1484.691;362.6758;37;;
1437412748863.78;1484.691;362.6758;37;;
1437412748880.12;1484.691;362.6758;37;;
1437412748896.76;1484.691;362.6758;37;;
1437412748912.91;1484.691;362.6758;37;;
1437412748930.03;1484.691;362.6758;37;;
1437412748946.84;1484.691;362.6758;37;;
1437412748963.6;1484.691;362.6758;37;;
1437412748980.31;1484.691;362.6758;37;;
1437412748997.26;1484.691;362.6758;37;;
1437412749013.71;1484.691;362.6758;37;;
1437412749030.05;1484.691;362.6758;37;;
1437412749046.65;1484.691;362.6758;37;;
1437412749063.02;1484.691;362.6758;37;;
1437412749079.68;1484.691;362.6758;37;;
1437412749096.33;1484.691;362.6758;37;;
1437412749113.1;1484.691;362.6758;37;;
1437412749129.93;1484.691;362.6758;37;;
1437412749146.43;1484.691;362.6758;37;;
1437412749163.17;1484.691;362.6758;37;;
1437412749179.86;1484.691;362.6758;37;;
1437412749196.43;1484.691;362.6758;37;;
1437412749213.89;1484.691;362.6758;37;;
1437412749230.52;1484.691;362.6758;37;;
1437412749247.18;1484.691;362.6758;37;;
1437412749263.04;1484.691;362.6758;37;;
1437412749280.63;1484.691;362.6758;37;;
1437412749296.25;1484.691;362.6758;37;;
1437412749312.97;1484.691;362.6758;37;;
1437412749330.32;1484.691;362.6758;37;;
1437412749346.3;1484.691;362.6758;37;;
1437412749362.93;1484.691;362.6758;37;;
1437412749379.54;1484.691;362.6758;37;;
1437412749396.36;1484.691;362.6758;37;;
1437412749413.1;1484.691;362.6758;37;;
1437412749430.58;1484.691;362.6758;37;;
1437412749446.33;1484.691;362.6758;37;;
1437412749463.86;1484.691;362.6758;37;;
1437412749479.59;1484.691;362.6758;37;;
1437412749497.19;1484.691;362.6758;37;;
1437412749513.19;1484.691;362.6758;37;;
1437412749529.84;1484.691;362.6758;37;;
1437412749547.33;1484.691;362.6758;37;;
1437412749563.06;1484.691;362.6758;37;;
1437412749580.1;1484.691;362.6758;37;;
1437412749596.81;1484.691;362.6758;37;;
1437412749613.87;1484.691;362.6758;37;;
1437412749630.66;1484.691;362.6758;37;;
1437412749646.3;1484.691;362.6758;37;;
1437412749663.16;1484.691;362.6758;37;;
1437412749679.7;1484.691;362.6758;37;;
1437412749696.33;1484.691;362.6758;37;;
1437412749713.86;1484.691;362.6758;37;;
1437412749730.62;1484.691;362.6758;37;;
1437412749747.26;1484.691;362.6758;37;;
1437412749763.9;1484.691;362.6758;37;;
1437412749779.85;1484.691;362.6758;37;;
1437412749797.67;1484.691;362.6758;37;;
1437412749814.25;1484.691;362.6758;37;;
1437412749830.9;1484.691;362.6758;37;;
1437412749846.48;1484.691;362.6758;37;;
1437412749863.24;1484.691;362.6758;37;;
1437412749879.85;1484.691;362.6758;37;;
1437412749897.43;1484.691;362.6758;37;;
1437412749914.17;1484.691;362.6758;37;;
1437412749930.42;1484.691;362.6758;37;;
1437412749946.84;1484.691;362.6758;37;;
1437412749964.09;1484.691;362.6758;37;;
1437412749980.74;1484.691;362.6758;37;;
1437412749996.43;1484.691;362.6758;37;;
1437412750013.3;1484.691;362.6758;37;;
1437412750030.51;1484.691;362.6758;37;;
1437412750047.49;1484.691;362.6758;37;;
1437412750064.21;1484.691;362.6758;37;;
1437412750080.88;1484.691;362.6758;37;;
