#Starting log sesion 12:06:59:470
%Timestamp;streamData
1437559619484.16;1139.242;599.5195;;
1437559621362.07;1033.836;1245;;
1437559621378.05;1033.836;1245;;
1437559621394.31;1033.836;1245;;
1437559621410.95;1032.793;1242.918;;
1437559621427.79;1026.539;1240.832;;
1437559621445.27;1011.941;1240.832;;
1437559621461.03;997.3477;1243.961;;
1437559621477.97;990.0508;1245;;
1437559621494.3;990.0508;1245;;
1437559621511.45;990.0508;1245;;
1437559621528.02;989.0508;1245;;
1437559621544.39;984.8789;1245;;
1437559621560.85;979.668;1245;;
1437559621577.88;972.3672;1245;;
1437559621594.31;965.0703;1245;;
1437559621611.12;955.6875;1245;;
1437559621627.67;943.1797;1245;;
1437559621645.42;927.5391;1245;;
1437559621660.93;910.1641;1245;;
1437559621677.9;895.5703;1245;;
1437559621694.4;882.0156;1245;;
1437559621711.29;859.0156;1239;;
1437559621727.8;842.3359;1224.406;;
1437559621744.38;840.25;1216.066;;
1437559621761.06;840.25;1206.684;;
1437559621777.81;845.8125;1197.648;;
1437559621795.1;855.1953;1190.352;;
1437559621810.94;864.5781;1184.094;;
1437559621828.74;872.918;1182.012;;
1437559621844.6;880.2148;1182.012;;
1437559621860.89;889.5977;1182.012;;
1437559621877.67;901.0664;1185.137;;
1437559621894.37;903.1484;1186.18;;
1437559621911.1;903.1484;1186.18;;
1437559621927.79;903.1484;1186.18;;
1437559621944.48;903.1484;1186.18;;
1437559621961.34;903.8438;1186.18;;
1437559621977.83;903.8438;1186.18;;
1437559621994.31;903.8438;1186.18;;
1437559622011.15;903.8438;1187.223;;
1437559622027.69;904.8867;1188.266;;
1437559622044.58;904.8867;1190.352;;
1437559622060.96;904.8867;1192.438;;
1437559622077.89;904.8867;1195.563;;
1437559622095.26;904.8867;1198.691;;
1437559622111;904.8867;1199.734;;
1437559622127.79;903.8438;1199.734;;
1437559622144.35;903.8438;1199.734;;
1437559622161.75;902.8008;1199.734;;
1437559622178.13;901.7617;1201.82;;
1437559622194.65;899.6758;1202.859;;
1437559622211.12;896.5469;1204.945;;
1437559622228.04;894.4609;1205.988;;
1437559622244.73;890.293;1209.117;;
1437559622261.12;890.293;1209.117;;
1437559622277.94;879.293;1217.117;;
1437559622294.55;876.1641;1221.285;;
1437559622311.09;875.1211;1221.285;;
1437559622327.92;874.1211;1221.285;;
1437559622344.58;873.1211;1222.285;;
1437559622361.07;872.0781;1223.328;;
1437559622377.74;872.0781;1224.328;;
1437559622394.52;872.0781;1224.328;;
1437559622411.29;872.0781;1224.328;;
1437559622428;872.0781;1224.328;;
1437559622444.71;872.0781;1224.328;;
1437559622461.36;871.3828;1223.633;;
1437559622478.06;871.3828;1219.465;;
1437559622494.68;871.3828;1217.379;;
1437559622511.29;871.3828;1216.336;;
1437559622528;870.3438;1215.293;;
1437559622544.79;870.3438;1213.207;;
1437559622561.14;870.3438;1212.168;;
1437559622578.1;870.3438;1211.125;;
1437559622594.42;870.3438;1210.43;;
1437559622611.44;870.3438;1210.43;;
1437559622628.16;870.3438;1209.734;;
1437559622644.84;870.3438;1209.734;;
1437559622661.35;870.3438;1209.734;;
1437559622678.16;870.3438;1209.734;;
1437559622694.9;870.3438;1209.734;;
1437559622711.54;870.3438;1209.734;;
1437559622728.19;870.3438;1209.734;;
1437559622744.68;868.9531;1207.648;;
1437559622763.03;858.5273;1197.223;;
1437559622778.05;840.8047;1179.5;;
1437559622794.73;805.3594;1141.969;;
1437559622812.05;742.8047;1086.715;;
1437559622828.21;647.9375;1015.824;;
1437559622844.98;509.2813;934.5078;;
1437559622861.4;325.7969;849.0195;;
1437559622878.16;114.1641;779.1719;;
1437559622895.48;-111.4141;734.6875;;
1437559622911.42;-635.8047;718.0078;;
1437559622928.11;-805.7344;736.7734;;
1437559622945.09;-961.0703;784.7305;;
1437559622961.24;-1099.727;851.4531;;
1437559622977.79;-1226.914;936.9375;;
1437559622994.39;-1354.105;1035.98;;
1437559623011.71;-1454.883;1127.723;;
1437559623028.42;-1521.602;1209.039;;
1437559623044.69;-1574.773;1245;;
1437559623061.9;-1610.219;1245;;
1437559623078.18;-1627.941;1245;;
1437559623094.38;-1627.941;1245;;
1437559623111.97;-1642.281;1245;;
1437559623128.04;-1642.281;1245;;
1437559623144.74;-1644.367;1245;;
1437559623161.39;-1644.367;1245;;
1437559623178.58;-1644.367;1245;;
1437559623195.22;-1643.324;1245;;
1437559623212;-1638.109;1245;;
1437559623228.55;-1628.727;1245;;
1437559623244.98;-1620.387;1245;;
1437559623262.03;-1607.879;1245;;
1437559623278.59;-1594.672;1245;;
1437559623295.4;-1579.035;1245;;
1437559623312.08;-1540.461;1245;;
1437559623328.08;-1521.695;1245;;
1437559623344.77;-1500.844;1245;;
1437559623361.96;-1476.867;1245;;
1437559623378.59;-1454.973;1245;;
1437559623395.07;-1433.43;1245;;
1437559623411.94;-1413.621;1245;;
1437559623428.74;-1389.641;1245;;
1437559623444.33;-1367.75;1245;;
1437559623462.1;-1340.645;1245;;
1437559623478.67;-1306.242;1245;;
1437559623495.31;-1208.242;1245;;
1437559623511.94;-1173.492;1245;;
1437559623527.72;-1146.387;1245;;
1437559623544.42;-1126.578;1245;;
1437559623560.96;-1109.898;1245;;
1437559623578.29;-1098.43;1245;;
1437559623594.38;-1090.09;1245;;
1437559623611.09;-1081.75;1245;;
1437559623627.67;-1074.801;1245;;
1437559623644.48;-1068.543;1245;;
1437559623662;-1064.375;1245;;
1437559623677.72;-1064.375;1245;;
1437559623694.33;-1064.375;1245;;
1437559623711.18;-1064.375;1245;;
1437559623727.86;-1064.375;1245;;
1437559623744.55;-1064.375;1245;;
1437559623762;870.625;1222;;
1437559623777.93;870.625;1222;;
1437559623794.64;870.625;1222;;
1437559623811.25;870.625;1222;;
1437559623828.02;870.625;1222;;
1437559623845.46;870.625;1222;;
1437559623861.33;870.625;1222;;
1437559623878.06;870.625;1222;;
1437559623895.42;870.625;1222;;
1437559623911.38;871.625;1222;;
1437559623928.14;874.7539;1222;;
1437559623944.79;878.9219;1222;;
1437559623961.44;882.0508;1222;;
1437559623978.16;884.1367;1222;;
1437559623994.46;886.2227;1222;;
1437559624011.51;888.3047;1222;;
1437559624028.18;889.3477;1222;;
1437559624044.85;889.3477;1222;;
1437559624061.49;889.3477;1222;;
1437559624078.69;890.043;1222;;
1437559624094.9;875.043;1222;;
1437559624111.6;875.043;1222;;
1437559624128.27;875.043;1222;;
1437559624144.52;875.043;1222;;
1437559624161.33;876.043;1222;;
1437559624178.78;876.043;1222;;
1437559624195.37;876.043;1222;;
1437559624211.26;876.043;1222;;
1437559624228.43;876.043;1222;;
1437559624245.02;876.043;1222;;
1437559624261;876.043;1222;;
1437559624278.79;876.043;1222;;
1437559624295.07;876.043;1222;;
1437559624311.41;876.043;1222;;
1437559624328.67;876.043;1222;;
1437559624344.51;876.043;1222;;
1437559624361.06;876.043;1222;;
1437559624377.79;876.043;1222;;
1437559624394.39;876.043;1222;;
1437559624411.37;876.043;1222;;
1437559624428.81;876.043;1222;;
1437559624445.09;876.043;1222;;
1437559624461.13;874.6523;1217.137;;
1437559624478.77;864.2266;1197.328;;
1437559624495.23;847.5469;1157.711;;
1437559624511.51;823.5703;1094.117;;
1437559624528.18;801.6758;1014.887;;
1437559624545.28;786.0391;915.8477;;
1437559624561.18;775.6133;799.082;;
1437559624578.73;775.6133;672.9375;;
1437559624595.3;775.6133;555.1328;;
1437559624612.11;772.832;464.0859;;
1437559624628.79;760.832;366.0859;;
1437559624644.75;744.1523;301.4492;;
1437559624661.87;733.7266;281.6406;;
1437559624678.77;717.0469;261.832;;
1437559624695.49;689.9414;240.9805;;
1437559624712.11;654.4961;222.2148;;
1437559624728.24;654.4961;222.2148;;
1437559624745.38;604.4531;203.4531;;
1437559624761.36;540.8594;186.7695;;
1437559624777.93;462.6719;173.2188;;
1437559624794.63;376.1406;160.707;;
1437559624811.18;289.6133;154.4531;;
1437559624828.75;95.70313;134.6445;;
1437559624845.42;56.70313;132.6445;;
1437559624862.02;0;128.4727;;
1437559624878.67;0;129.5156;;
1437559624895.52;0;135.0781;;
1437559624911.23;0;148.6289;;
1437559624928.81;0;166.3516;;
1437559624945.52;0;183.0352;;
1437559624961.54;0;194.5;;
1437559624978.75;0;202.8398;;
1437559624994.82;0;209.0977;;
1437559625011.3;0;227.168;;
1437559625028.89;0;232.168;;
1437559625045.43;0;255.1016;;
1437559625061.08;0;264.4844;;
1437559625078.52;0;276.9961;;
1437559625095.44;0;288.4648;;
1437559625112.26;0;300.9727;;
1437559625128.28;0;310.7031;;
1437559625145.52;0;312.7891;;
1437559625162.25;0;312.7891;;
1437559625178.79;7.253906;318;;
1437559625195.25;13.50781;320.0859;;
1437559625211.47;31.23047;324.2578;;
1437559625227.92;61.11719;329.8164;;
1437559625245.1;136.1797;344.4141;;
1437559625261.18;163.2852;349.625;;
1437559625278.88;178.9219;351.7109;;
1437559625295.53;183.0938;351.7109;;
1437559625311.43;183.0938;351.7109;;
1437559625328.73;183.0938;351.7109;;
1437559625345.51;183.0938;351.7109;;
1437559625361.16;183.0938;351.7109;;
1437559625378.73;183.0938;351.7109;;
1437559625395.4;183.0938;351.7109;;
1437559625412.07;183.0938;351.7109;;
1437559625428.72;183.0938;351.7109;;
1437559625444.87;183.0938;351.7109;;
1437559625461.75;183.0938;351.7109;;
1437559625477.85;183.0938;351.7109;;
1437559625494.46;183.0938;351.7109;;
1437559625511.13;183.0938;351.7109;;
1437559625527.84;183.0938;351.7109;;
1437559625544.52;183.0938;351.7109;;
1437559625561.15;183.0938;351.7109;;
1437559625578.28;183.0938;351.7109;;
1437559625594.56;183.0938;351.7109;;
1437559625612.18;183.0938;351.7109;;
1437559625628.85;183.0938;351.7109;;
1437559625644.98;183.0938;351.7109;;
1437559625662.19;183.0938;351.7109;;
1437559625678.82;183.0938;351.7109;;
1437559625694.54;183.0938;351.7109;;
1437559625711.25;183.0938;351.7109;;
1437559625727.9;183.0938;351.7109;;
1437559625744.6;183.0938;351.7109;;
1437559625761.18;183.0938;351.7109;;
1437559625777.99;183.0938;351.7109;;
1437559625794.69;183.0938;351.7109;;
1437559625812.05;183.0938;351.7109;;
1437559625828.84;183.0938;351.7109;;
1437559625844.78;183.0938;351.7109;;
1437559625862.19;183.0938;351.7109;;
1437559625878.7;183.0938;351.7109;;
1437559625894.58;183.0938;351.7109;;
1437559625911.31;183.0938;351.7109;;
1437559625928.02;183.0938;351.7109;;
1437559625944.72;183.0938;351.7109;;
1437559625961.27;183.0938;351.7109;;
1437559625978.17;183.0938;351.7109;;
1437559625994.78;183.0938;351.7109;;
1437559626012.25;183.0938;351.7109;;
1437559626028.9;183.0938;351.7109;;
1437559626045.59;183.0938;351.7109;;
1437559626062.05;183.0938;351.7109;;
1437559626078.85;183.0938;351.7109;;
1437559626095.62;183.0938;351.7109;;
1437559626112.21;183.0938;351.7109;;
1437559626128.85;183.0938;351.7109;;
1437559626145.47;183.0938;351.7109;;
1437559626161.35;183.0938;351.7109;;
1437559626177.84;183.0938;351.7109;;
1437559626195.58;183.0938;351.7109;;
1437559626212.16;183.0938;351.7109;;
1437559626228.76;183.0938;351.7109;;
1437559626245.49;183.0938;351.7109;;
1437559626261.7;183.0938;351.7109;;
1437559626280.65;183.0938;351.7109;;
1437559626294.73;183.0938;351.7109;;
1437559626312.16;183.0938;351.7109;;
1437559626328.92;183.0938;350.2266;;
1437559626345.42;183.0938;350.2266;;
1437559626361.91;537.4609;22.00391;;
1437559626378.93;579.7188;22.00391;;
1437559626395.45;579.7188;22.00391;;
1437559626411.29;579.7188;22.00391;;
1437559626428.92;579.7188;22.00391;;
1437559626445.59;579.7188;22.00391;;
1437559626462.12;579.7188;22.00391;;
1437559626478.75;579.7188;22.00391;;
1437559626494.94;579.7188;22.00391;;
1437559626512.12;579.7188;22.00391;;
1437559626528.92;579.7188;22.00391;;
1437559626545.47;579.7188;22.00391;;
1437559626562.24;579.7188;22.00391;;
1437559626577.86;579.7188;22.00391;;
1437559626595.46;579.7188;22.00391;;
1437559626612.26;579.7188;22.00391;;
1437559626628.92;579.7188;22.00391;;
1437559626645.45;579.7188;22.00391;;
1437559626662.03;579.7188;22.00391;;
1437559626678.9;579.7188;22.00391;;
1437559626695.65;579.7188;22.00391;;
1437559626712.12;579.7188;22.00391;;
1437559626728.8;579.7188;22.00391;;
1437559626745.64;579.7188;22.00391;;
1437559626761.64;579.7188;22.00391;;
1437559626778.93;579.7188;22.00391;;
1437559626795.45;579.7188;22.00391;;
1437559626811.53;579.7188;22.00391;;
1437559626828.94;579.7188;22.00391;;
1437559626845.61;579.7188;22.00391;;
1437559626862.12;579.7188;22.00391;;
1437559626878.75;579.7188;22.00391;;
1437559626895.48;579.7188;22.00391;;
1437559626912.13;579.7188;22.00391;;
1437559626928.79;579.7188;22.00391;;
1437559626945.58;579.7188;22.00391;;
1437559626962.29;579.7188;22.00391;;
1437559626978.82;579.7188;22.00391;;
1437559626995.65;579.7188;22.00391;;
1437559627012.31;579.7188;22.00391;;
1437559627028.98;579.7188;22.00391;;
1437559627044.97;579.7188;22.00391;;
1437559627061.42;579.7188;22.00391;;
1437559627078.85;579.7188;22.00391;;
1437559627095.52;579.7188;22.00391;;
1437559627111.83;579.7188;22.00391;;
1437559627128.89;579.7188;22.00391;;
1437559627144.86;579.7188;22.00391;;
1437559627162.18;579.7188;22.00391;;
1437559627178.94;579.7188;22.00391;;
1437559627195.71;579.7188;22.00391;;
1437559627212.19;579.7188;22.00391;;
1437559627228.86;579.7188;22.00391;;
1437559627245.65;579.7188;22.00391;;
1437559627262.33;579.7188;22.00391;;
1437559627278.95;579.7188;22.00391;;
1437559627295.65;579.7188;22.00391;;
1437559627312.31;579.7188;22.00391;;
1437559627328.97;579.7188;22.00391;;
1437559627345.66;579.7188;22.00391;;
1437559627361.64;579.7188;22.00391;;
1437559627378.98;579.7188;22.00391;;
1437559627395.54;579.7188;22.00391;;
1437559627412.19;579.7188;22.00391;;
1437559627428.53;579.7188;22.00391;;
1437559627445.51;579.7188;22.00391;;
1437559627461.45;579.7188;22.00391;;
1437559627478.85;579.7188;22.00391;;
1437559627495.52;579.7188;22.00391;;
1437559627512.31;579.7188;22.00391;;
1437559627529.08;579.7188;22.00391;;
1437559627545.47;579.7188;22.00391;;
1437559627562.31;579.7188;22.00391;;
1437559627578.82;579.7188;22.00391;;
1437559627594.59;579.7188;22.00391;;
1437559627612.2;579.7188;22.00391;;
1437559627628.85;579.7188;22.00391;;
1437559627645.52;579.7188;22.00391;;
1437559627661.65;579.7188;22.00391;;
1437559627678.86;579.7188;22.00391;;
1437559627695.43;579.7188;22.00391;;
1437559627711.71;579.7188;22.00391;;
1437559627728.9;579.7188;22.00391;;
1437559627745.66;579.7188;22.00391;;
1437559627762.32;579.7188;22.00391;;
1437559627778.82;579.7188;22.00391;;
1437559627795.54;579.7188;22.00391;;
1437559627812.19;579.7188;22.00391;;
1437559627828.98;579.7188;22.00391;;
1437559627845.65;579.7188;22.00391;;
1437559627862.19;579.7188;22.00391;;
1437559627878.83;579.7188;22.00391;;
1437559627895.53;579.7188;22.00391;;
