#Starting log sesion 04:01:13:050
%Timestamp;streamData
1436882473063.55;185.9414;508.6016;;
1436882473650.72;185.9414;508.6016;;
1436882473667.18;185.9414;508.6016;;
1436882473683.95;185.9414;508.6016;;
1436882473701.45;185.9414;508.6016;;
1436882473717.55;185.9414;508.6016;;
1436882473734.7;185.9414;508.6016;;
1436882473751.45;185.9414;508.6016;;
1436882473767.38;185.9414;508.6016;;
1436882473783.83;185.9414;508.6016;;
1436882473800.98;185.9414;508.6016;;
1436882473817.3;185.9414;508.6016;;
1436882473833.99;185.9414;508.6016;;
1436882473850.83;185.9414;508.6016;;
1436882473867.26;185.9414;508.6016;;
1436882473883.84;185.9414;508.6016;;
1436882473901.54;185.9414;508.6016;;
1436882473917.44;185.9414;508.6016;;
1436882473933.98;185.9414;508.6016;;
1436882473950.7;185.9414;508.6016;;
1436882473967.14;185.9414;508.6016;;
1436882473984.75;185.9414;508.6016;;
1436882474001.45;185.9414;508.6016;;
1436882474017.67;185.9414;508.6016;;
1436882474034.64;185.9414;508.6016;;
1436882474050.8;185.9414;508.6016;;
1436882474067.21;185.9414;508.6016;;
1436882474084.54;185.9414;508.6016;;
1436882474100.68;185.9414;508.6016;;
1436882474117.46;185.9414;508.6016;;
1436882474134.61;185.9414;508.6016;;
1436882474151.53;185.9414;508.6016;;
1436882474167.79;185.9414;508.6016;;
1436882474183.96;185.9414;508.6016;;
1436882474201.27;185.9414;508.6016;;
1436882474218.15;185.9414;508.6016;;
1436882474234.69;185.9414;508.6016;;
1436882474251.53;185.9414;508.6016;;
1436882474267.34;185.9414;508.6016;;
1436882474300.64;185.9414;508.6016;;
1436882474318.12;185.9414;508.6016;;
1436882474334.7;185.9414;508.6016;;
1436882474350.55;185.9414;508.6016;;
1436882474367.99;185.9414;508.6016;;
1436882474384.43;185.9414;508.6016;;
1436882474400.82;185.9414;508.6016;;
1436882474417.22;185.9414;508.6016;;
1436882474434.26;185.9414;508.6016;;
1436882474451.62;185.9414;508.6016;;
1436882474467.3;185.9414;508.6016;;
1436882474484.77;185.9414;508.6016;;
1436882474500.63;185.9414;508.6016;;
1436882474517.47;185.9414;508.6016;;
1436882474534.23;185.9414;508.6016;;
1436882474550.75;185.9414;508.6016;;
1436882474567.33;185.9414;508.6016;;
1436882474584.85;185.9414;508.6016;;
1436882474601.49;185.9414;508.6016;;
1436882474618.18;185.9414;508.6016;;
1436882474634.5;185.9414;508.6016;;
1436882474651.51;185.9414;508.6016;;
1436882474667.88;185.9414;508.6016;;
1436882474683.96;185.9414;508.6016;;
1436882474700.61;185.9414;508.6016;;
1436882474717.52;185.9414;508.6016;;
1436882474734.58;185.9414;508.6016;;
1436882474751.55;185.9414;508.6016;;
1436882474768.17;185.9414;508.6016;;
1436882474784.05;185.9414;508.6016;;
1436882474800.74;185.9414;508.6016;;
1436882474818.28;185.9414;508.6016;;
